HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,c
0.0,0.0,0
5.8,2.0,0
41.31,48.56,0
8.3,6.0,0
7.75,2.0,0
5.33,1.5,0
7.75,2.0,0
7.74,1.5,0
6.69,7.5,0
6.55,3.0,0
8.3,6.67,0
20.08,5.5,0
5.33,1.5,0
21.67,1.8,0
10.34,2.0,0
5.33,1.5,0
8.3,6.0,0
6.55,3.0,0
7.75,2.0,0
7.75,2.0,0
7.33,4.5,0
12.13,11.0,0
25.48,6.92,0
139.3,3.71,0
7.33,4.5,0
9.51,3.0,0
12.35,16.0,0
57.78,23.9,0
8.98,2.5,0
9.83,2.0,0
9.51,3.0,0
7.74,1.5,0
7.86,2.5,0
11.99,6.67,0
30.59,3.75,0
7.75,2.0,0
15.92,12.57,0
5.8,2.0,0
13.95,2.5,0
7.75,2.0,0
5.33,1.5,0
9.0,3.0,0
5.33,1.5,0
52.5,8.33,0
11.89,13.13,0
7.74,1.5,0
5.33,1.5,0
12.18,3.0,0
5.33,1.5,0
5.33,1.5,0
0.0,0.0,0
22.08,10.5,0
11.18,5.63,0
0.0,0.0,0
5.33,1.5,0
7.75,2.0,0
7.74,1.5,0
0.0,0.0,0
5.33,1.5,0
0.0,0.0,0
21.5,7.15,0
5.33,1.5,0
5.33,1.5,0
5.33,1.5,0
5.33,1.5,0
7.74,1.5,0
11.81,6.75,0
0.0,0.0,0
10.88,5.6,0
5.33,1.5,0
7.86,2.5,0
7.75,2.0,0
101.3,13.16,0
17.51,5.0,0
62.73,51.81,0
9.51,3.0,0
11.23,2.0,0
0.0,0.0,0
0.0,0.0,0
13.5,2.0,0
6.69,7.5,0
5.33,1.5,0
7.75,2.0,0
17.24,7.5,0
8.98,2.5,0
7.74,1.5,0
7.75,2.0,0
7.74,1.5,0
5.33,1.5,0
7.74,1.5,0
41.76,30.85,0
12.68,2.5,0
27.23,23.81,0
5.07,8.75,0
5.8,2.0,0
17.76,5.06,0
7.74,1.5,0
7.75,2.0,0
5.8,2.0,0
0.0,0.0,0
8.1,3.33,0
28.47,5.6,0
19.23,20.0,0
7.81,9.0,0
46.18,8.5,0
7.75,2.0,0
7.75,2.0,0
7.35,8.0,0
15.07,9.75,0
5.23,11.25,0
12.13,11.0,0
61.81,7.65,0
5.33,1.5,0
8.54,4.67,1
6.2,2.5,0
44.77,2.18,0
8.98,2.5,0
5.33,1.5,0
6.69,7.5,0
21.83,3.94,0
8.3,6.0,0
8.6,7.5,0
7.75,2.0,0
34.14,30.0,0
7.75,2.0,0
11.23,2.0,0
7.75,2.0,0
7.74,1.5,0
7.74,1.5,0
7.75,2.0,0
5.33,1.5,0
50.39,14.03,0
5.33,1.5,0
8.3,6.67,0
25.11,40.0,0
11.86,3.5,0
5.33,1.5,0
0.0,0.0,0
13.67,6.0,0
5.33,1.5,0
9.83,2.0,0
42.67,3.56,0
17.84,15.0,0
5.33,1.5,0
7.74,1.5,0
12.37,6.0,0
15.07,9.75,0
0.0,0.0,0
5.33,1.5,0
19.07,10.91,0
5.33,1.5,0
28.22,8.25,0
7.86,2.5,0
5.8,2.0,0
7.74,1.5,0
7.74,1.5,0
7.75,2.0,0
0.0,0.0,0
7.74,1.5,0
0.0,0.0,0
5.8,2.0,0
7.74,1.5,0
29.02,11.14,0
5.33,1.5,0
32.32,12.94,0
7.74,1.5,0
26.06,9.58,0
29.26,19.96,0
7.74,1.5,0
0.0,0.0,0
21.0,22.4,0
7.75,2.0,0
8.98,2.5,0
35.16,5.0,0
5.33,1.5,0
142.01,9.77,0
16.05,10.31,0
7.75,2.0,0
45.28,39.26,0
5.33,1.5,0
5.33,1.5,0
20.08,5.5,0
9.32,5.0,0
9.51,3.0,0
7.86,2.5,0
12.35,16.0,0
14.73,8.94,0
5.33,1.5,0
23.46,10.29,0
29.02,13.6,0
35.81,10.5,0
0.0,0.0,0
10.34,2.0,0
5.33,1.5,0
0.0,0.0,0
7.74,1.5,0
0.0,0.0,0
18.15,7.71,0
5.33,1.5,0
7.75,2.0,0
37.46,86.64,0
5.33,1.5,0
8.3,6.0,0
5.33,1.5,0
7.74,1.5,0
11.7,22.5,0
0.0,0.0,0
12.18,3.0,0
5.33,1.5,0
6.2,2.5,0
11.23,2.0,0
15.07,9.75,0
5.33,1.5,0
7.75,2.0,0
16.42,8.13,0
9.51,3.0,0
12.13,11.0,0
0.0,0.0,0
7.74,1.5,0
5.33,1.5,0
86.0,1.6,0
7.74,1.5,0
5.33,1.5,0
0.0,0.0,0
7.75,2.0,0
21.67,1.8,0
7.75,2.0,0
11.23,2.0,0
43.11,8.94,0
7.75,2.0,0
5.33,1.5,0
7.74,1.5,0
46.18,8.5,0
4.75,1.0,0
11.07,4.38,0
28.6,47.67,0
7.74,1.5,0
7.74,1.5,0
0.0,0.0,0
29.24,37.5,0
11.99,6.67,0
6.55,3.0,0
7.74,1.5,0
7.75,2.0,0
14.85,6.67,0
7.74,1.5,0
5.33,1.5,0
18.73,24.38,0
8.6,7.5,0
10.68,4.67,0
7.74,1.5,0
9.6,2.5,0
8.98,2.5,0
6.69,7.5,0
16.78,6.29,0
7.74,1.5,0
7.75,2.0,0
8.3,6.0,0
16.32,10.11,0
8.98,2.5,0
16.4,7.07,0
7.74,1.5,0
7.75,2.0,0
5.33,1.5,0
5.33,1.5,0
7.75,2.0,0
8.98,2.5,0
7.74,1.5,0
7.86,2.5,0
11.23,2.0,0
5.33,1.5,0
51.37,9.46,0
7.75,2.0,0
0.0,0.0,0
11.23,2.0,0
63.83,25.24,0
9.47,2.67,0
7.75,2.0,0
12.35,16.0,0
12.0,2.5,0
7.75,2.0,0
8.3,6.67,0
8.6,7.5,0
7.74,1.5,0
8.3,6.0,0
10.75,6.0,0
38.28,8.03,0
11.89,13.13,0
7.86,2.5,0
6.55,3.0,0
7.75,2.0,0
5.2,7.5,0
7.74,1.5,0
12.35,16.0,0
11.3,13.0,0
5.33,1.5,0
10.57,3.0,0
36.21,11.33,0
8.3,6.0,0
55.48,19.5,1
21.5,7.15,0
7.75,2.0,0
7.75,2.0,0
12.0,2.5,0
9.49,3.5,0
7.74,1.5,0
64.76,51.77,0
7.75,2.0,0
24.84,20.65,0
7.74,1.5,0
7.86,2.5,0
14.28,4.0,0
7.75,2.0,0
7.74,1.5,0
15.07,9.75,0
13.95,2.5,0
0.0,0.0,0
5.33,1.5,0
5.33,1.5,0
142.01,9.77,0
21.89,8.0,0
5.33,1.5,0
5.33,1.5,0
18.66,13.54,0
7.12,7.0,0
12.22,9.17,0
5.8,2.0,0
53.0,9.73,0
7.75,2.0,0
22.08,10.5,0
7.75,2.0,0
0.0,0.0,0
17.22,4.08,0
7.74,1.5,0
14.78,8.57,0
9.51,3.0,0
31.45,4.77,0
68.57,22.03,0
27.88,3.3,0
23.17,19.08,0
0.0,0.0,0
7.75,2.0,0
37.23,13.91,0
7.75,2.0,0
5.33,1.5,0
9.51,3.0,0
5.33,1.5,0
5.33,1.5,0
25.11,40.0,0
36.96,12.22,0
7.74,1.5,0
17.24,7.5,0
16.5,2.0,0
7.75,2.0,0
19.07,10.91,0
0.0,0.0,0
5.33,1.5,0
47.97,8.57,0
23.69,4.5,0
9.51,3.0,0
8.98,2.5,0
6.2,2.5,0
5.33,1.5,0
7.74,1.5,0
14.94,18.33,0
5.33,1.5,0
86.0,1.6,0
8.98,2.5,0
6.55,3.0,0
7.74,1.5,0
49.82,25.34,0
25.56,20.0,0
0.0,0.0,0
5.33,1.5,0
7.74,1.5,0
5.33,1.5,0
0.0,0.0,0
7.75,2.0,0
7.75,2.0,0
0.0,0.0,0
7.74,1.5,0
24.54,6.75,0
74.92,2.5,0
25.11,40.0,0
5.33,1.5,0
7.75,2.0,0
9.51,3.0,0
19.78,20.04,0
5.33,1.5,0
5.33,1.5,0
21.5,7.15,0
7.74,1.5,0
6.55,3.0,0
0.0,0.0,0
7.74,1.5,0
5.33,1.5,0
5.07,8.75,0
21.23,13.64,0
8.3,6.0,0
16.4,7.07,0
11.52,3.75,0
7.75,2.0,0
5.33,1.5,0
7.74,1.5,0
19.39,47.27,0
0.0,0.0,0
7.75,2.0,0
5.33,1.5,0
55.48,19.5,1
30.72,9.0,0
25.45,12.6,0
5.33,1.5,0
5.33,1.5,0
7.75,2.0,0
6.2,2.5,0
5.33,1.5,0
8.3,6.67,0
0.0,0.0,0
10.82,5.83,0
6.2,2.5,0
17.22,4.08,0
7.33,4.5,0
5.33,1.5,0
16.32,10.11,0
5.33,1.5,0
11.26,10.0,0
21.25,8.73,0
6.53,9.0,0
7.74,1.5,0
21.5,7.15,0
5.33,1.5,0
7.74,1.5,0
8.3,6.67,0
17.51,5.0,0
12.0,2.5,0
5.33,1.5,0
13.67,6.0,0
9.6,2.5,0
7.75,2.0,0
26.8,21.03,0
7.74,1.5,0
5.33,1.5,0
5.33,1.5,0
7.74,1.5,0
55.48,19.5,1
7.75,2.0,0
18.89,8.44,0
11.18,5.63,0
7.75,2.0,0
5.33,1.5,0
17.22,4.08,0
0.0,0.0,0
66.6,8.84,0
9.83,2.0,0
5.33,1.5,0
8.98,2.5,0
34.8,34.72,0
14.31,15.11,0
5.33,1.5,0
5.33,1.5,0
9.51,3.0,0
21.75,67.36,0
5.33,1.5,0
15.07,9.75,0
7.75,2.0,0
7.75,2.0,0
9.83,2.0,0
0.0,0.0,0
9.51,3.0,0
7.86,2.5,0
9.83,2.0,0
7.75,2.0,0
5.33,1.5,0
17.51,5.0,0
0.0,0.0,0
25.11,40.0,0
7.74,1.5,0
7.75,2.0,0
0.0,0.0,0
7.33,4.5,0
8.3,6.67,0
21.67,1.8,0
4.87,13.5,0
17.46,16.55,0
7.75,2.0,0
37.41,8.39,0
11.52,3.75,0
7.86,2.5,0
5.33,1.5,0
7.75,2.0,0
68.57,22.03,0
5.33,1.5,0
37.46,4.85,0
34.14,30.0,0
15.99,5.0,0
7.75,2.0,0
7.75,2.0,0
7.75,2.0,0
7.86,2.5,0
5.33,1.5,0
14.31,15.11,0
0.0,0.0,0
6.2,2.5,0
5.33,1.5,0
7.75,2.0,0
7.75,2.0,0
7.74,1.5,0
7.75,2.0,0
28.43,11.45,0
5.33,1.5,0
7.75,2.0,0
7.74,1.5,0
24.22,2.0,0
6.55,3.0,0
25.11,40.0,0
7.74,1.5,0
7.75,2.0,0
7.75,2.0,0
5.33,1.5,0
16.5,2.0,0
5.33,1.5,0
7.74,1.5,0
7.75,2.0,0
39.72,13.8,0
5.33,1.5,0
5.33,1.5,0
21.67,1.8,0
7.75,2.0,0
7.74,1.5,0
9.96,3.5,0
7.74,1.5,0
7.75,2.0,0
5.33,1.5,0
9.0,3.0,0
13.5,2.0,0
15.91,36.75,0
6.16,28.5,0
5.33,1.5,0
52.39,20.71,0
0.0,0.0,0
7.75,2.0,0
7.74,1.5,0
5.33,1.5,0
17.22,4.08,0
13.67,6.0,0
117.18,2.67,0
9.31,2.5,0
5.33,1.5,0
9.6,2.5,0
69.36,8.0,0
5.8,2.0,0
134.77,40.25,0
7.47,8.0,0
22.08,10.5,0
0.0,0.0,0
7.75,2.0,0
13.67,6.0,0
61.81,7.65,0
17.22,4.08,0
15.23,6.0,0
5.33,1.5,0
7.74,1.5,0
0.0,0.0,0
7.75,2.0,0
16.84,1.5,0
7.86,2.5,0
31.0,44.38,1
20.08,5.5,0
21.18,20.9,0
34.14,30.0,0
9.08,5.33,0
66.91,11.92,0
26.76,22.02,0
8.3,6.0,0
7.86,2.5,0
5.33,1.5,0
5.33,1.5,0
7.81,9.0,0
9.51,3.0,0
10.44,3.5,0
8.98,2.5,0
7.74,1.5,0
5.33,1.5,0
7.74,1.5,0
5.33,1.5,0
5.33,1.5,0
0.0,0.0,0
8.98,2.5,0
10.75,6.0,0
0.0,0.0,0
17.51,5.0,0
5.33,1.5,0
17.24,7.5,0
12.0,2.5,0
16.47,12.0,0
9.32,5.0,0
24.54,6.75,0
5.33,1.5,0
5.33,1.5,0
9.47,2.67,0
7.75,2.0,0
5.33,1.5,0
39.82,60.83,0
7.75,2.0,0
5.33,1.5,0
0.0,0.0,0
5.33,1.5,0
14.31,15.11,0
16.0,6.5,0
3.48,4.0,0
5.33,1.5,0
10.44,3.5,0
24.67,10.08,0
7.75,2.0,0
5.33,1.5,0
7.75,2.0,0
5.33,1.5,0
13.67,6.0,0
10.8,2.5,0
0.0,0.0,0
5.33,1.5,0
10.24,7.0,0
7.86,2.5,0
0.0,0.0,0
23.46,10.29,0
8.3,6.0,0
0.0,0.0,0
28.39,77.78,0
98.83,17.19,0
5.33,1.5,0
5.33,1.5,0
12.17,13.5,0
24.9,27.5,0
5.33,1.5,0
24.44,38.5,1
49.18,11.8,0
43.59,6.0,0
20.56,7.56,0
7.74,1.5,0
7.74,1.5,0
6.55,3.0,0
7.75,2.0,0
10.75,6.0,0
68.52,2.5,0
14.85,6.67,0
84.23,48.37,0
26.35,7.5,0
44.15,16.14,0
16.21,2.25,0
7.74,1.5,0
10.57,3.0,0
5.33,1.5,0
24.54,6.75,0
5.33,1.5,0
22.86,16.25,0
54.92,12.35,0
55.48,19.5,0
19.16,5.33,0
9.51,3.0,0
7.74,1.5,0
21.1,18.56,0
22.06,40.8,0
5.33,1.5,0
10.0,1.0,0
5.33,1.5,0
7.74,1.5,0
17.24,7.5,0
7.75,2.0,0
6.86,3.5,0
43.11,26.77,0
0.0,0.0,0
19.07,10.91,0
15.07,9.75,0
17.92,3.0,0
22.38,33.06,0
7.75,2.0,0
60.8,10.87,0
7.74,1.5,0
14.73,8.94,0
28.38,51.4,0
7.75,2.0,0
0.0,0.0,0
12.68,2.5,0
17.51,5.0,0
14.73,8.94,0
5.33,1.5,0
40.25,78.0,0
8.6,7.5,0
7.74,1.5,0
5.33,1.5,0
8.98,2.5,0
49.18,11.8,0
7.75,2.0,0
42.79,8.0,0
7.74,1.5,0
16.4,7.07,0
40.82,7.75,0
13.67,6.0,0
43.11,8.94,0
15.65,7.31,0
15.36,3.5,0
5.33,1.5,0
7.74,1.5,0
51.39,1.8,0
7.74,1.5,0
30.59,3.75,0
0.0,0.0,0
8.72,4.0,0
5.33,1.5,0
7.75,2.0,0
20.08,5.5,0
10.88,5.6,0
5.33,1.5,0
8.98,2.5,0
5.33,1.5,0
5.33,1.5,0
6.55,3.0,0
16.84,1.5,0
9.51,3.0,0
19.78,20.04,0
7.74,1.5,0
11.59,9.17,0
5.33,1.5,0
7.75,2.0,0
7.74,1.5,0
7.74,1.5,0
7.74,1.5,0
15.99,5.0,0
7.74,1.5,0
13.2,2.5,0
48.99,8.4,0
5.33,1.5,0
24.66,80.39,0
5.33,1.5,0
24.65,12.54,0
7.35,8.0,0
6.55,3.0,0
5.33,1.5,0
12.13,11.0,0
9.0,3.0,0
5.33,1.5,0
52.23,27.86,0
7.75,2.0,0
5.33,1.5,0
7.35,8.0,0
8.3,6.0,0
20.08,5.5,0
5.33,1.5,0
7.75,2.0,0
0.0,0.0,0
5.33,1.5,0
5.8,2.0,0
5.33,1.5,0
7.75,2.0,0
20.08,5.5,0
9.51,0.5,0
8.6,7.5,0
62.55,22.36,0
6.55,3.0,0
23.67,9.09,0
0.0,0.0,0
5.33,1.5,0
31.45,6.36,0
23.26,21.67,0
7.74,1.5,1
7.75,2.0,0
5.8,2.0,0
7.75,2.0,0
7.75,2.0,0
7.74,1.5,0
7.74,1.5,0
5.33,1.5,0
11.23,2.0,0
7.74,1.5,0
0.0,0.0,0
15.36,3.5,0
5.33,1.5,0
0.0,0.0,0
14.28,4.0,0
28.22,8.25,0
7.74,1.5,0
7.74,1.5,0
17.46,16.55,0
17.84,14.0,0
7.75,2.0,0
11.89,13.13,0
7.74,1.5,0
25.45,12.6,0
0.0,0.0,0
7.74,1.5,0
16.5,2.0,0
17.46,16.55,0
5.8,2.0,0
5.33,1.5,0
53.26,9.1,0
5.33,1.5,0
0.0,0.0,0
9.31,2.5,0
5.33,1.5,0
0.0,0.0,0
7.75,2.0,0
45.0,22.17,0
13.79,1.5,0
0.0,0.0,0
11.99,6.67,0
38.35,13.0,0
6.69,7.5,0
5.33,1.5,0
17.51,5.0,0
8.3,6.0,0
0.0,0.0,0
7.75,2.0,0
7.74,1.5,0
0.0,0.0,0
5.33,1.5,0
0.0,0.0,0
68.52,2.5,0
25.11,40.0,0
5.33,1.5,0
0.0,0.0,0
7.75,2.0,0
25.44,17.0,0
16.0,6.5,0
15.36,3.5,0
22.92,21.71,0
0.0,0.0,0
7.75,2.0,0
12.6,6.67,0
46.59,32.14,0
7.75,2.0,0
32.06,61.5,0
0.0,0.0,0
10.88,5.6,0
7.75,2.0,0
9.51,3.0,0
0.0,0.0,0
5.33,1.5,0
0.0,0.0,0
15.07,9.75,0
7.74,1.5,0
14.73,8.94,0
0.0,0.0,0
7.74,1.5,0
5.33,1.5,0
7.75,2.0,0
7.74,1.5,0
33.53,50.43,0
7.75,2.0,0
7.75,2.0,0
7.86,2.5,0
7.74,1.5,0
20.56,7.56,0
21.5,7.15,0
5.33,1.5,0
12.18,3.0,0
9.9,3.33,0
11.89,13.13,0
0.0,0.0,0
7.75,2.0,0
5.33,1.5,0
17.24,7.5,0
0.0,0.0,0
7.75,2.0,0
74.92,2.5,1
5.33,1.5,0
96.51,10.29,0
5.33,1.5,0
9.29,1.5,0
60.8,10.87,0
16.84,1.5,0
7.74,1.5,0
9.31,2.5,0
37.46,86.64,0
25.32,3.14,0
7.74,1.5,0
59.36,107.9,0
86.0,1.6,0
30.54,8.67,0
7.74,1.5,0
5.33,1.5,0
13.5,2.0,0
5.33,1.5,0
20.54,4.38,0
9.51,3.0,0
12.18,3.0,0
8.3,6.0,0
7.75,2.0,0
0.0,0.0,0
19.78,20.04,0
24.9,36.36,0
0.0,0.0,0
7.74,1.5,0
5.33,1.5,0
15.02,5.71,0
0.0,0.0,0
8.3,6.0,0
32.32,12.94,0
5.33,1.5,0
5.33,1.5,0
7.74,1.5,0
0.0,0.0,0
46.18,8.5,0
7.75,2.0,0
9.08,5.33,0
7.74,1.5,0
7.75,2.0,0
7.74,1.5,0
7.74,1.5,0
49.18,11.8,0
6.55,3.0,0
7.75,2.0,0
7.75,2.0,0
8.51,8.0,0
44.28,51.35,0
11.86,3.5,0
44.77,2.18,0
7.75,2.0,0
5.33,1.5,0
55.25,3.83,0
8.3,6.0,0
5.33,1.5,0
9.51,3.0,0
7.74,1.5,0
5.33,1.5,0
25.62,6.3,0
7.75,2.0,0
17.46,16.55,0
5.33,1.5,0
9.51,3.0,0
27.22,16.0,0
6.55,3.0,0
8.0,1.0,0
9.31,2.5,0
7.86,2.5,0
0.0,0.0,0
5.33,1.5,0
5.33,1.5,0
5.33,1.5,0
77.51,14.27,0
15.02,5.71,0
11.63,6.0,0
5.33,1.5,0
0.0,0.0,0
6.55,3.0,0
5.33,1.5,0
28.95,10.78,0
7.74,1.5,0
9.88,5.25,0
34.14,30.0,0
15.36,3.5,0
0.0,0.0,0
20.54,4.38,0
5.33,1.5,0
5.33,1.5,0
12.63,3.33,0
7.75,2.0,0
15.07,9.75,0
5.33,1.5,0
7.74,1.5,0
5.33,1.5,0
0.0,0.0,0
7.74,1.5,0
8.3,6.0,0
25.59,17.06,0
12.13,11.0,0
10.75,6.0,0
8.96,6.0,0
7.75,2.0,0
5.33,1.5,0
7.86,2.5,0
7.81,9.0,0
15.93,4.5,0
7.75,2.0,0
7.75,2.0,0
9.51,3.0,0
31.94,8.25,0
12.18,3.0,0
0.0,0.0,0
5.33,1.5,0
5.33,1.5,0
0.0,0.0,0
11.23,2.0,0
10.57,3.0,0
0.0,0.0,0
5.33,1.5,0
0.0,0.0,0
64.48,21.79,0
5.33,1.5,0
23.46,10.29,0
6.86,3.5,0
0.0,0.0,0
9.08,5.33,0
14.28,4.0,0
21.18,20.9,0
7.75,2.0,0
22.38,33.06,0
7.74,1.5,0
7.75,2.0,0
21.5,7.15,0
21.93,88.91,0
7.74,1.5,0
11.86,3.5,0
7.86,2.5,0
5.33,1.5,0
8.54,5.83,0
38.44,2.25,0
4.75,1.0,0
12.0,2.5,0
7.74,1.5,0
5.33,1.5,0
0.0,0.0,0
7.75,2.0,0
5.8,2.0,0
13.79,1.5,0
8.3,6.0,0
7.74,1.5,0
5.8,2.0,0
9.32,5.0,0
10.44,3.5,0
13.84,3.5,0
21.8,4.4,0
61.8,40.48,0
0.0,0.0,0
7.74,1.5,0
0.0,0.0,0
21.5,7.15,0
5.33,1.5,0
8.43,5.33,0
10.88,5.6,0
7.74,1.5,0
5.33,1.5,0
8.43,5.33,0
0.0,0.0,0
6.86,3.5,0
86.27,47.4,0
11.49,9.33,0
10.8,2.5,0
7.75,2.0,0
11.89,13.13,0
17.9,9.1,0
0.0,0.0,0
11.99,6.67,0
6.55,3.0,0
20.08,5.5,0
5.33,1.5,0
6.74,3.75,0
7.74,1.5,0
12.68,2.5,0
20.49,30.0,0
5.8,2.0,0
0.0,0.0,0
6.55,3.0,0
7.75,2.0,0
0.0,0.0,0
5.33,1.5,0
9.97,4.0,0
20.08,5.5,0
8.0,1.0,0
6.55,3.0,0
5.8,2.0,0
14.28,4.0,0
17.73,24.89,0
0.0,0.0,0
7.74,1.5,0
7.74,1.5,0
7.74,1.5,0
0.0,0.0,0
13.21,29.25,0
8.3,6.0,0
7.75,2.0,0
41.79,8.86,0
48.19,31.87,0
7.75,2.0,0
17.46,16.55,0
11.18,5.63,0
17.46,16.55,0
18.24,22.91,0
5.33,1.5,0
16.84,1.5,0
9.51,3.0,0
7.74,1.5,0
5.33,1.5,0
21.1,18.56,0
23.46,10.29,0
17.17,2.4,1
73.85,14.67,0
7.74,1.5,0
7.74,1.5,0
11.99,6.67,0
27.47,1.5,0
19.07,10.91,0
0.0,0.0,0
5.33,1.5,0
7.74,1.5,0
9.47,2.67,0
14.73,8.94,0
7.75,2.0,0
6.2,2.5,0
12.18,3.0,0
23.69,4.5,0
27.22,16.0,0
33.37,16.7,0
0.0,0.0,0
5.33,1.5,0
17.46,16.55,0
30.59,3.75,0
7.74,1.5,0
10.8,2.5,0
7.75,2.0,0
0.0,0.0,0
5.33,1.5,0
17.9,36.67,0
7.74,1.5,0
16.4,7.07,0
5.8,2.0,0
9.83,2.0,0
11.56,4.8,0
5.33,1.5,0
17.76,5.06,0
6.2,2.5,0
31.39,6.33,0
7.74,1.5,0
11.86,3.5,0
7.74,1.5,0
17.09,5.71,0
6.55,3.0,0
7.86,2.5,0
7.74,1.5,0
7.75,2.0,0
5.33,1.5,0
7.75,2.0,0
22.9,11.46,0
7.74,1.5,0
15.0,2.0,0
0.0,0.0,0
0.0,0.0,0
10.24,7.0,0
5.33,1.5,0
9.51,3.0,0
0.0,0.0,0
12.18,3.0,0
22.98,28.81,0
16.84,1.5,0
5.33,1.5,0
7.74,1.5,0
7.74,1.5,0
0.0,0.0,0
5.33,1.5,0
7.75,2.0,0
19.78,20.04,0
7.74,1.5,0
66.6,8.84,0
9.6,2.5,0
7.74,1.5,0
18.66,30.14,0
14.73,8.94,0
7.74,1.5,0
5.33,1.5,0
6.55,3.0,0
14.28,4.0,0
7.75,2.0,0
5.33,1.5,0
9.51,3.0,0
15.36,3.5,0
13.4,7.0,0
8.98,2.5,0
11.98,22.0,0
5.33,1.5,0
5.33,1.5,0
11.58,2.67,0
7.74,1.5,0
19.27,10.8,0
0.0,0.0,0
5.33,1.5,0
12.35,16.0,0
7.75,2.0,0
9.31,2.5,0
5.33,1.5,0
7.86,2.5,0
10.88,5.6,0
3.48,4.0,0
5.33,1.5,0
5.8,2.0,0
9.51,3.0,0
5.33,1.5,0
9.25,4.67,0
7.86,2.5,0
9.32,5.0,0
28.48,8.64,0
7.74,1.5,0
5.8,2.0,0
6.69,7.5,0
49.1,10.15,0
12.13,11.0,0
7.35,8.0,0
5.33,1.5,0
8.3,6.0,0
14.28,4.0,0
5.33,1.5,0
5.33,1.5,0
7.86,2.5,0
7.74,1.5,0
49.82,25.34,0
7.75,2.0,0
8.3,6.0,0
11.18,5.63,0
22.08,10.5,0
25.11,40.0,0
15.07,9.75,0
8.72,4.0,0
8.0,4.5,0
8.3,6.0,0
7.74,1.5,0
5.33,1.5,0
7.86,2.5,0
46.18,8.5,0
11.18,9.6,0
5.33,1.5,0
5.33,1.5,0
7.74,1.5,0
7.75,2.0,0
7.74,1.5,0
0.0,0.0,0
9.32,5.0,0
7.75,2.0,0
7.74,1.5,0
5.33,1.5,0
8.1,3.33,0
16.21,2.25,0
7.74,1.5,0
23.2,14.23,0
37.11,4.27,0
20.54,4.38,0
7.75,2.0,0
74.92,2.5,0
40.45,3.09,0
16.05,10.31,0
9.51,3.0,0
9.9,3.33,0
5.33,1.5,0
5.8,2.0,0
12.99,24.0,0
7.75,2.0,0
5.33,1.5,0
0.0,0.0,0
7.75,2.0,0
9.51,3.0,0
6.69,7.5,0
7.74,1.5,0
12.35,16.0,0
23.17,19.08,0
14.72,5.6,0
7.74,1.5,0
5.33,1.5,0
63.83,25.24,0
17.46,16.55,0
7.74,1.5,0
5.33,1.5,0
13.84,3.5,0
14.73,8.94,0
31.0,44.38,0
7.75,6.0,0
5.33,1.5,0
8.3,6.0,0
26.41,40.71,0
11.86,3.5,0
0.0,0.0,0
24.11,30.69,0
11.89,13.13,0
5.33,1.5,0
43.56,6.92,0
11.81,6.75,0
4.75,1.0,0
0.0,0.0,0
12.35,16.0,0
96.51,10.29,0
5.33,1.5,0
12.71,44.0,0
5.33,1.5,0
20.56,7.56,0
7.74,1.5,0
9.31,2.5,0
5.33,1.5,0
6.55,3.0,0
9.0,3.0,0
86.0,1.6,0
8.98,2.5,0
5.33,1.5,0
13.5,2.0,0
9.51,3.0,0
7.74,1.5,0
17.18,8.56,0
17.4,6.29,0
22.06,40.8,0
7.74,1.5,0
127.35,3.75,0
13.29,3.0,0
28.17,5.0,0
9.51,3.0,0
5.33,1.5,0
0.0,0.0,0
11.86,4.38,0
0.0,0.0,0
7.75,2.0,0
0.0,0.0,0
20.61,10.96,0
15.07,9.75,0
13.96,6.0,0
16.4,7.07,0
7.74,1.5,0
8.45,6.0,0
149.67,4.46,0
8.72,4.0,0
0.0,0.0,0
50.07,8.26,0
5.33,1.5,0
0.0,0.0,0
0.0,0.0,0
9.32,5.0,0
5.33,1.5,0
7.74,1.5,0
5.33,1.5,0
0.0,0.0,0
7.74,1.5,0
7.74,1.5,0
8.3,6.0,0
0.0,0.0,0
7.74,1.5,0
18.89,8.44,0
15.56,5.14,0
0.0,0.0,0
10.0,4.5,0
19.91,14.4,0
8.3,6.0,0
5.33,1.5,0
7.33,4.5,0
17.51,5.0,0
27.97,8.25,0
0.0,0.0,0
7.74,1.5,0
7.75,2.0,0
5.33,1.5,0
9.0,3.0,0
19.27,10.8,0
12.18,3.0,0
7.75,2.0,0
67.56,8.59,0
5.8,2.0,0
5.33,1.5,0
29.84,17.41,0
9.29,1.5,0
17.24,7.5,0
5.33,1.5,0
5.33,1.5,0
7.74,1.5,0
7.75,2.0,0
62.52,23.8,0
0.0,0.0,0
23.17,19.08,0
17.97,1.88,0
21.5,7.15,0
5.33,1.5,0
8.3,6.0,0
19.81,2.4,0
21.5,7.15,0
5.33,1.5,0
7.75,2.0,0
0.0,0.0,0
5.33,1.5,0
28.47,5.6,0
12.68,2.5,0
19.9,13.64,0
0.0,0.0,0
5.8,2.0,0
7.75,2.0,0
5.33,1.5,0
5.33,1.5,0
67.41,13.9,0
12.18,3.0,0
5.33,1.5,0
25.11,40.0,0
5.33,1.5,0
21.67,1.8,0
12.68,2.5,0
7.74,1.5,0
36.93,12.36,0
6.2,2.5,0
29.93,6.75,0
0.0,0.0,0
7.75,2.0,0
5.33,1.5,0
34.3,13.72,0
11.35,6.0,0
7.86,2.5,0
5.33,1.5,0
10.68,4.67,0
