n,v,l,d,i,e,t,lOCode,lOComment,lOBlank,uniq_Op,uniq_Opnd,total_Op,total_Opnd,errorRate_binned,defects_binned
37.0,167.37,0.23,4.27,39.23,714.12,39.67,10,0,3,8.0,15.0,21.0,16.0,0,0
70.0,353.11,0.09,11.42,30.92,4032.86,224.05,23,0,2,14.0,19.0,39.0,31.0,0,0
180.0,1049.92,0.05,21.75,48.27,22835.76,1268.65,51,4,3,19.0,38.0,93.0,87.0,0,0
70.0,353.11,0.14,7.39,47.77,2609.93,145.0,13,0,1,10.0,23.0,36.0,34.0,0,0
352.0,2231.63,0.07,14.7,151.86,32795.22,1821.96,81,10,18,12.0,69.0,183.0,169.0,0,0
208.0,1274.89,0.07,13.38,95.32,17051.67,947.31,57,1,12,14.0,56.0,101.0,107.0,0,0
290.0,1610.83,0.08,12.25,131.5,19732.68,1096.26,49,0,1,7.0,40.0,150.0,140.0,0,0
42.0,189.99,0.24,4.16,45.71,789.64,43.87,15,0,1,7.0,16.0,23.0,19.0,0,0
1279.0,9091.8,0.02,58.9,154.36,535507.18,29750.4,251,0,13,23.0,115.0,691.0,589.0,0,0
333.0,1839.35,0.04,22.63,81.28,41621.78,2312.32,57,0,14,11.0,35.0,189.0,144.0,0,0
152.0,862.21,0.11,9.15,94.27,7886.05,438.11,27,16,12,10.0,41.0,77.0,75.0,0,0
181.0,1060.29,0.1,10.3,102.96,10918.78,606.6,38,16,13,11.0,47.0,93.0,88.0,0,0
378.0,2429.13,0.04,24.1,100.77,58552.86,3252.94,72,2,18,19.0,67.0,208.0,170.0,0,0
38.0,166.91,0.22,4.5,37.09,751.09,41.73,10,0,0,7.0,14.0,20.0,18.0,0,0
124.0,655.39,0.11,8.79,74.53,5762.91,320.16,17,0,4,10.0,29.0,73.0,51.0,0,0
909.0,6363.0,0.02,63.84,99.67,406216.63,22567.59,199,141,79,34.0,94.0,556.0,353.0,0,0
565.0,2986.25,0.03,39.48,75.64,117903.64,6550.2,77,9,21,11.0,28.0,364.0,201.0,0,0
565.0,2986.25,0.03,39.48,75.64,117903.64,6550.2,76,7,19,11.0,28.0,364.0,201.0,0,0
81.0,366.41,0.04,27.19,13.48,9961.73,553.43,25,0,3,15.0,8.0,52.0,29.0,0,0
81.0,366.41,0.04,27.19,13.48,9961.73,553.43,25,0,3,15.0,8.0,52.0,29.0,0,0
2372.0,17955.7,0.01,83.56,214.88,1500388.97,83354.94,470,7,40,25.0,165.0,1269.0,1103.0,0,0
52.0,247.25,0.24,4.2,58.87,1038.47,57.69,17,0,2,7.0,20.0,28.0,24.0,0,0
1054.0,7201.87,0.02,43.03,167.38,309865.86,17214.77,219,0,24,17.0,97.0,563.0,491.0,0,0
46.0,210.91,0.23,4.32,48.78,911.87,50.66,15,0,1,7.0,17.0,25.0,21.0,0,0
41.0,182.84,0.21,4.67,39.18,853.24,47.4,12,0,2,7.0,15.0,21.0,20.0,0,0
310.0,1845.8,0.05,18.24,101.2,33667.41,1870.41,64,0,25,12.0,50.0,158.0,152.0,0,0
1296.0,9072.0,0.02,51.3,176.85,465360.0,25853.33,174,1,15,20.0,108.0,742.0,554.0,0,0
78.0,390.0,0.08,13.24,29.47,5161.76,286.76,15,2,4,15.0,17.0,48.0,30.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
2077.0,15690.88,0.01,70.05,224.01,1099074.9,61059.72,325,73,72,23.0,165.0,1072.0,1005.0,0,0
163.0,867.47,0.05,21.67,40.04,18795.28,1044.18,26,3,7,16.0,24.0,98.0,65.0,0,0
65.0,318.95,0.08,13.14,24.27,4191.89,232.88,21,0,7,16.0,14.0,42.0,23.0,0,0
410.0,2627.85,0.04,28.15,93.34,73984.09,4110.22,94,14,16,20.0,65.0,227.0,183.0,0,0
236.0,1421.28,0.08,12.02,118.26,17081.67,948.98,46,4,10,11.0,54.0,118.0,118.0,0,0
279.0,1641.26,0.04,25.3,64.87,41519.9,2306.66,69,1,6,17.0,42.0,154.0,125.0,0,0
208.0,1213.24,0.09,11.06,109.66,13423.09,745.73,30,4,12,10.0,47.0,104.0,104.0,0,0
593.0,3922.52,0.06,16.56,236.82,64969.6,3609.42,94,0,4,11.0,87.0,331.0,262.0,0,0
57.0,261.33,0.08,13.0,20.1,3397.46,188.75,17,0,3,12.0,12.0,31.0,26.0,0,0
431.0,2762.45,0.03,32.81,84.19,90642.81,5035.71,89,10,29,21.0,64.0,231.0,200.0,0,0
100.0,528.54,0.11,9.04,58.49,4775.74,265.32,16,0,5,11.0,28.0,54.0,46.0,0,0
245.0,1544.43,0.11,9.14,168.98,14115.6,784.2,33,1,12,11.0,68.0,132.0,113.0,0,0
338.0,2160.6,0.06,15.5,139.39,33489.35,1860.52,111,0,29,14.0,70.0,183.0,155.0,0,0
197.0,1182.0,0.06,17.36,68.08,20521.53,1140.09,49,17,14,17.0,47.0,101.0,96.0,0,0
265.0,1684.75,0.07,14.78,114.02,24894.09,1383.0,58,5,14,15.0,67.0,133.0,132.0,0,0
1933.0,14082.68,0.02,54.0,260.81,760414.2,42245.23,328,0,30,17.0,139.0,1050.0,883.0,0,0
821.0,5853.14,0.05,20.89,280.2,122265.62,6792.53,303,0,58,14.0,126.0,445.0,376.0,0,0
54.0,240.81,0.1,10.5,22.93,2528.5,140.47,9,0,4,11.0,11.0,33.0,21.0,0,0
112.0,607.74,0.05,21.0,28.94,12762.57,709.03,34,1,7,21.0,22.0,68.0,44.0,0,0
108.0,558.35,0.19,5.2,107.38,2903.43,161.3,20,0,5,6.0,30.0,56.0,52.0,0,0
234.0,1370.77,0.07,15.02,91.25,20591.97,1144.0,39,0,11,13.0,45.0,130.0,104.0,0,0
300.0,1772.07,0.05,19.93,88.89,35325.77,1962.54,55,0,12,14.0,46.0,169.0,131.0,0,0
27.0,116.69,0.15,6.75,17.29,787.67,43.76,7,0,3,12.0,8.0,18.0,9.0,0,0
1586.0,11778.06,0.02,61.65,191.05,726113.14,40339.62,322,12,66,25.0,147.0,868.0,725.0,0,0
2445.0,18395.11,0.01,88.44,207.99,1626925.91,90384.77,480,10,29,25.0,159.0,1320.0,1125.0,0,0
924.0,6216.6,0.02,58.89,105.57,366067.77,20337.1,235,0,12,23.0,83.0,499.0,425.0,0,0
191.0,1150.27,0.05,21.23,54.17,24423.22,1356.85,54,0,3,22.0,43.0,109.0,83.0,0,0
211.0,1090.85,0.05,21.78,50.09,23758.8,1319.93,48,0,2,11.0,25.0,112.0,99.0,0,0
73.0,374.44,0.11,9.13,41.01,3418.78,189.93,18,0,1,12.0,23.0,38.0,35.0,0,0
500.0,2953.45,0.04,23.4,126.22,69110.62,3839.48,107,93,26,10.0,50.0,266.0,234.0,0,0
173.0,990.93,0.04,23.75,41.72,23534.59,1307.48,39,6,9,19.0,34.0,88.0,85.0,0,0
468.0,2848.93,0.04,22.71,125.42,64711.47,3595.08,85,9,12,12.0,56.0,256.0,212.0,0,0
6.0,15.51,0.5,2.0,7.75,31.02,1.72,2,0,0,4.0,2.0,4.0,2.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
78.0,357.63,0.05,21.7,16.48,7760.51,431.14,22,2,5,14.0,10.0,47.0,31.0,0,0
133.0,692.86,0.08,11.85,58.49,8207.69,455.98,21,1,7,11.0,26.0,77.0,56.0,0,0
449.0,2595.83,0.02,54.66,47.49,141892.68,7882.93,110,0,13,21.0,34.0,272.0,177.0,0,0
27.0,105.49,0.15,6.75,15.63,712.03,39.56,10,7,0,9.0,6.0,18.0,9.0,0,0
244.0,1551.24,0.03,33.67,46.07,52235.72,2901.98,61,4,8,33.0,49.0,144.0,100.0,0,0
180.0,1080.0,0.05,19.29,55.99,20833.95,1157.44,37,7,5,21.0,43.0,101.0,79.0,0,0
225.0,1401.48,0.07,15.09,92.85,21155.16,1175.29,51,3,11,17.0,58.0,122.0,103.0,0,0
394.0,2372.81,0.03,30.64,77.45,72698.95,4038.83,74,0,24,18.0,47.0,234.0,160.0,0,0
106.0,530.0,0.08,11.82,44.85,6263.64,347.98,19,0,2,10.0,22.0,54.0,52.0,0,0
353.0,2093.55,0.1,10.37,201.88,21710.89,1206.16,81,0,16,7.0,54.0,193.0,160.0,0,0
844.0,5701.13,0.03,40.0,142.53,228045.0,12669.17,194,21,41,20.0,88.0,492.0,352.0,0,0
462.0,2877.71,0.02,43.17,66.66,124230.38,6901.69,105,2,21,22.0,53.0,254.0,208.0,0,0
17.0,58.81,0.21,4.8,12.25,282.29,15.68,7,0,2,6.0,5.0,9.0,8.0,0,0
229.0,1363.51,0.03,33.45,40.77,45603.91,2533.55,51,2,9,25.0,37.0,130.0,99.0,0,0
164.0,968.73,0.14,7.06,137.24,6838.09,379.89,24,0,10,9.0,51.0,84.0,80.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
48.0,214.05,0.1,10.5,20.39,2247.55,124.86,15,4,2,11.0,11.0,27.0,21.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
180.0,1010.65,0.08,12.88,78.46,13018.74,723.26,38,0,4,11.0,38.0,91.0,89.0,0,0
81.0,397.46,0.05,18.31,21.71,7276.54,404.25,17,0,3,17.0,13.0,53.0,28.0,0,0
107.0,553.18,0.1,9.62,57.53,5319.06,295.5,32,0,3,10.0,26.0,57.0,50.0,0,0
200.0,1134.49,0.05,19.5,58.18,22122.46,1229.03,23,11,12,17.0,34.0,122.0,78.0,0,0
101.0,537.51,0.11,9.29,57.84,4995.18,277.51,21,0,8,11.0,29.0,52.0,49.0,0,0
1922.0,14534.63,0.02,57.0,254.99,828473.91,46026.33,392,4,24,21.0,168.0,1010.0,912.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
631.0,4253.87,0.05,19.5,218.15,82950.38,4608.35,112,0,26,13.0,94.0,349.0,282.0,0,0
200.0,1176.53,0.05,21.29,55.26,25051.45,1391.75,49,0,1,18.0,41.0,103.0,97.0,0,0
229.0,1335.73,0.05,18.57,71.92,24806.45,1378.14,50,6,2,15.0,42.0,125.0,104.0,0,0
424.0,2846.84,0.03,28.74,99.05,81820.29,4545.57,73,12,10,24.0,81.0,230.0,194.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
258.0,1484.76,0.07,14.97,99.21,22219.62,1234.42,65,0,15,11.0,43.0,141.0,117.0,0,0
82.0,427.18,0.11,9.36,45.64,3998.36,222.13,17,0,3,12.0,25.0,43.0,39.0,0,0
1331.0,9111.35,0.03,36.9,246.94,336181.92,18676.77,170,21,47,13.0,102.0,752.0,579.0,0,0
632.0,4207.99,0.05,20.9,201.31,87961.33,4886.74,99,12,24,13.0,88.0,349.0,283.0,0,0
37.0,165.0,0.14,7.08,23.29,1168.74,64.93,9,0,3,10.0,12.0,20.0,17.0,0,0
289.0,1587.15,0.05,21.82,72.74,34628.63,1923.81,61,3,18,12.0,33.0,169.0,120.0,0,0
86.0,433.82,0.13,7.83,55.43,3395.1,188.62,15,0,3,10.0,23.0,50.0,36.0,0,0
18.0,70.32,0.22,4.57,15.38,321.48,17.86,4,0,1,8.0,7.0,10.0,8.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
240.0,1381.17,0.03,28.82,47.92,39810.28,2211.68,58,7,11,20.0,34.0,142.0,98.0,0,0
396.0,2435.3,0.03,28.65,85.01,69766.83,3875.94,87,0,14,17.0,54.0,214.0,182.0,0,0
67.0,331.93,0.09,11.19,29.65,3715.78,206.43,19,0,5,13.0,18.0,36.0,31.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
6.0,15.51,0.5,2.0,7.75,31.02,1.72,2,0,0,4.0,2.0,4.0,2.0,0,0
298.0,1730.59,0.04,22.32,77.55,38621.74,2145.65,59,3,4,15.0,41.0,176.0,122.0,0,0
245.0,1321.12,0.03,37.74,35.01,49858.98,2769.94,50,15,11,17.0,25.0,134.0,111.0,0,0
113.0,613.17,0.06,17.64,34.76,10816.28,600.9,21,0,5,18.0,25.0,64.0,49.0,0,0
38.0,166.91,0.22,4.5,37.09,751.09,41.73,9,0,0,7.0,14.0,20.0,18.0,0,0
49.0,227.55,0.22,4.47,50.88,1017.65,56.54,9,0,1,7.0,18.0,26.0,23.0,0,0
30.0,122.62,0.34,2.92,42.04,357.65,19.87,5,2,1,5.0,12.0,16.0,14.0,0,0
81.0,393.5,0.17,5.89,66.85,2316.26,128.68,23,1,1,7.0,22.0,44.0,37.0,0,0
223.0,1306.33,0.11,8.72,149.81,11391.2,632.84,49,1,9,8.0,50.0,114.0,109.0,0,0
233.0,1381.86,0.12,8.6,160.61,11889.23,660.51,51,1,9,8.0,53.0,119.0,114.0,0,0
274.0,1667.96,0.11,8.87,188.12,14789.29,821.63,62,0,12,8.0,60.0,141.0,133.0,0,0
150.0,837.74,0.14,7.3,114.76,6115.53,339.75,34,1,8,8.0,40.0,77.0,73.0,0,0
136.0,691.89,0.05,19.95,34.68,13803.3,766.85,35,1,9,14.0,20.0,79.0,57.0,0,0
37.0,165.0,0.14,7.08,23.29,1168.74,64.93,9,0,3,10.0,12.0,20.0,17.0,0,0
291.0,1806.95,0.04,24.81,72.82,44839.15,2491.06,56,1,12,20.0,54.0,157.0,134.0,0,0
595.0,3890.8,0.03,39.67,98.09,154335.05,8574.17,139,0,8,21.0,72.0,323.0,272.0,0,0
381.0,2461.04,0.07,13.43,183.27,33048.3,1836.02,92,17,18,11.0,77.0,193.0,188.0,0,0
155.0,856.15,0.07,13.79,62.09,11804.52,655.81,31,0,2,13.0,33.0,85.0,70.0,0,0
1217.0,8120.34,0.02,43.99,184.6,357202.76,19844.6,231,0,9,14.0,88.0,664.0,553.0,0,0
25.0,108.05,0.18,5.5,19.65,594.27,33.01,6,0,0,10.0,10.0,14.0,11.0,0,0
142.0,793.06,0.06,15.68,50.57,12436.7,690.93,25,0,3,15.0,33.0,73.0,69.0,0,0
91.0,477.56,0.09,11.18,42.72,5339.14,296.62,20,0,4,13.0,25.0,48.0,43.0,0,0
914.0,6149.32,0.02,56.83,108.2,349486.31,19415.91,192,10,22,22.0,84.0,480.0,434.0,0,0
761.0,5033.79,0.02,52.29,96.27,263200.32,14622.24,164,0,47,23.0,76.0,423.0,343.0,0,0
179.0,1005.03,0.02,40.13,25.04,40332.41,2240.69,42,0,12,26.0,23.0,108.0,71.0,0,0
40.0,190.2,0.11,8.82,21.56,1677.8,93.21,9,0,2,13.0,14.0,21.0,19.0,0,0
66.0,326.98,0.13,7.62,42.92,2491.25,138.4,14,0,1,10.0,21.0,34.0,32.0,0,0
133.0,730.42,0.12,8.25,88.54,6025.94,334.77,24,16,10,9.0,36.0,67.0,66.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
125.0,635.93,0.08,12.91,49.25,8211.83,456.21,19,1,5,11.0,23.0,71.0,54.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
262.0,1572.0,0.1,10.39,151.29,16334.51,907.47,60,17,16,9.0,55.0,135.0,127.0,0,0
50.0,240.37,0.25,4.0,60.09,961.47,53.42,12,1,3,7.0,21.0,26.0,24.0,0,0
71.0,358.15,0.13,8.0,44.77,2865.22,159.18,11,0,3,11.0,22.0,39.0,32.0,0,0
40.0,178.38,0.24,4.2,42.47,749.18,41.62,14,0,2,7.0,15.0,22.0,18.0,0,0
40.0,178.38,0.24,4.2,42.47,749.18,41.62,14,0,2,7.0,15.0,22.0,18.0,0,0
291.0,1789.58,0.07,15.0,119.31,26843.65,1491.31,55,17,14,15.0,56.0,179.0,112.0,0,0
586.0,4011.46,0.06,16.54,242.48,66364.3,3686.91,74,47,17,12.0,103.0,302.0,284.0,0,0
27.0,116.69,0.25,4.0,29.17,466.77,25.93,5,0,1,8.0,12.0,15.0,12.0,0,0
274.0,1611.84,0.04,24.37,66.13,39284.02,2182.45,67,2,4,16.0,43.0,143.0,131.0,0,0
751.0,4956.53,0.04,25.15,197.09,124650.94,6925.05,83,16,33,13.0,84.0,426.0,325.0,0,0
121.0,668.35,0.12,8.64,77.33,5776.46,320.91,22,0,5,11.0,35.0,66.0,55.0,0,0
122.0,580.1,0.03,38.25,15.17,22188.68,1232.7,40,3,4,17.0,10.0,77.0,45.0,0,0
153.0,830.22,0.05,18.67,44.48,15497.41,860.97,37,10,8,16.0,27.0,90.0,63.0,0,0
196.0,997.14,0.03,35.44,28.14,35336.25,1963.12,45,2,12,18.0,16.0,133.0,63.0,0,0
83.0,399.01,0.05,19.0,21.0,7581.2,421.18,15,12,5,14.0,14.0,45.0,38.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,1,3.0,1.0,3.0,1.0,0,0
26.0,101.58,0.16,6.29,16.16,638.5,35.47,8,0,1,8.0,7.0,15.0,11.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
25.0,95.18,0.2,5.0,19.04,475.92,26.44,7,0,1,7.0,7.0,15.0,10.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
14.0,46.51,0.17,5.83,7.97,271.29,15.07,4,0,1,7.0,3.0,9.0,5.0,0,0
1069.0,6063.82,0.01,158.71,38.21,962387.34,53465.96,164,78,25,20.0,31.0,577.0,492.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
331.0,2098.49,0.03,31.25,67.15,65577.82,3643.21,67,6,20,27.0,54.0,206.0,125.0,0,0
130.0,666.81,0.08,12.0,55.57,8001.68,444.54,17,0,5,12.0,23.0,84.0,46.0,0,0
509.0,3359.36,0.04,25.7,130.72,86326.6,4795.92,71,23,21,21.0,76.0,323.0,186.0,0,0
705.0,4599.11,0.03,28.74,160.04,132163.93,7342.44,160,30,41,16.0,76.0,432.0,273.0,0,0
13.0,30.19,0.0,0.0,0.0,0.0,0.0,11,13,3,5.0,0.0,13.0,0.0,0,0
799.0,5489.42,0.04,28.11,195.27,154319.96,8573.33,134,61,38,19.0,98.0,509.0,290.0,0,0
215.0,1237.3,0.06,18.15,68.18,22455.34,1247.52,40,1,11,17.0,37.0,136.0,79.0,0,0
111.0,590.73,0.1,9.64,61.26,5696.36,316.46,19,2,7,12.0,28.0,66.0,45.0,0,0
822.0,5885.41,0.03,28.91,203.58,170141.98,9452.33,170,82,43,22.0,121.0,504.0,318.0,0,0
505.0,3417.93,0.04,23.26,146.95,79495.75,4416.43,96,12,24,20.0,89.0,298.0,207.0,0,0
413.0,2806.09,0.03,31.48,89.13,88339.99,4907.78,102,56,46,30.0,81.0,243.0,170.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
745.0,4905.8,0.03,31.45,156.0,154274.41,8570.8,77,16,23,20.0,76.0,506.0,239.0,0,0
108.0,549.45,0.09,11.0,49.95,6043.91,335.77,19,1,9,11.0,23.0,62.0,46.0,0,0
154.0,873.55,0.09,11.35,76.96,9916.01,550.89,25,1,10,14.0,37.0,94.0,60.0,0,0
185.0,1079.08,0.08,12.86,83.93,13873.95,770.77,33,1,12,15.0,42.0,113.0,72.0,0,0
406.0,2496.8,0.04,27.06,92.27,67560.4,3753.36,45,20,18,20.0,51.0,268.0,138.0,0,0
435.0,2692.57,0.04,27.55,97.74,74172.78,4120.71,46,22,18,20.0,53.0,289.0,146.0,0,0
374.0,2371.1,0.04,23.77,99.75,56362.31,3131.24,64,22,20,20.0,61.0,229.0,145.0,0,0
1063.0,7802.26,0.03,33.18,235.18,258849.82,14380.55,205,93,50,23.0,139.0,662.0,401.0,0,0
718.0,4830.65,0.03,36.93,130.81,178388.89,9910.49,123,60,36,22.0,84.0,436.0,282.0,0,0
405.0,2660.79,0.06,15.59,170.62,41494.88,2305.27,59,2,18,16.0,79.0,251.0,154.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
421.0,2506.72,0.04,24.56,102.08,61553.82,3419.66,36,1,15,17.0,45.0,291.0,130.0,0,0
181.0,1051.13,0.09,11.5,91.4,12088.01,671.56,28,1,11,14.0,42.0,112.0,69.0,0,0
29.0,103.96,0.29,3.5,29.7,363.87,20.22,3,0,0,4.0,8.0,15.0,14.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
272.0,1683.63,0.06,17.51,96.16,29478.87,1637.72,51,16,13,18.0,55.0,165.0,107.0,0,0
243.0,1494.39,0.07,13.82,108.15,20649.73,1147.21,45,14,14,16.0,55.0,148.0,95.0,0,0
170.0,959.46,0.09,11.24,85.34,10787.39,599.3,30,0,9,13.0,37.0,106.0,64.0,0,0
120.0,647.08,0.09,10.76,60.15,6961.67,386.76,23,5,9,13.0,29.0,72.0,48.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
111.0,590.73,0.1,9.64,61.26,5696.36,316.46,19,2,7,12.0,28.0,66.0,45.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,1,3.0,1.0,3.0,1.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
39.0,171.3,0.12,8.25,20.76,1413.23,78.51,8,0,3,11.0,10.0,24.0,15.0,0,0
45.0,191.16,0.13,7.78,24.58,1486.77,82.6,7,0,2,10.0,9.0,31.0,14.0,0,0
31.0,111.13,0.17,6.0,18.52,666.8,37.04,12,0,2,6.0,6.0,19.0,12.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
40.0,169.92,0.18,5.54,30.68,941.08,52.28,8,0,1,6.0,13.0,16.0,24.0,0,0
23.0,79.57,0.32,3.14,25.32,250.07,13.89,3,0,0,4.0,7.0,12.0,11.0,0,0
29.0,118.54,0.24,4.09,28.98,484.92,26.94,9,0,3,6.0,11.0,14.0,15.0,0,0
56.0,237.88,0.09,10.55,22.56,2508.59,139.37,5,0,4,8.0,11.0,27.0,29.0,0,0
263.0,1476.67,0.03,30.02,49.2,44323.13,2462.4,37,18,7,17.0,32.0,150.0,113.0,0,0
56.0,266.27,0.13,7.91,33.68,2105.23,116.96,13,0,4,11.0,16.0,33.0,23.0,0,0
187.0,908.44,0.05,21.15,42.95,19213.56,1067.42,36,0,13,9.0,20.0,93.0,94.0,0,0
226.0,1268.92,0.03,31.06,40.85,39418.52,2189.92,49,7,9,18.0,31.0,119.0,107.0,0,0
63.0,280.94,0.1,9.69,28.99,2723.0,151.28,16,0,4,9.0,13.0,35.0,28.0,0,0
88.0,398.07,0.04,24.05,16.55,9573.67,531.87,13,0,2,13.0,10.0,51.0,37.0,0,0
49.0,224.66,0.1,10.5,21.4,2358.96,131.05,14,0,2,12.0,12.0,28.0,21.0,0,0
23.0,89.86,0.3,3.33,26.96,299.53,16.64,4,0,1,6.0,9.0,13.0,10.0,0,0
370.0,1739.16,0.02,41.33,42.08,71885.39,3993.63,30,0,11,8.0,18.0,184.0,186.0,0,0
88.0,454.95,0.09,11.45,39.72,5211.28,289.52,18,0,5,14.0,22.0,52.0,36.0,0,0
103.0,548.16,0.13,7.55,72.62,4137.71,229.87,16,0,3,9.0,31.0,51.0,52.0,0,0
83.0,435.58,0.06,16.2,26.89,7056.36,392.02,21,0,6,18.0,20.0,47.0,36.0,0,0
23.0,89.86,0.3,3.33,26.96,299.53,16.64,4,0,1,6.0,9.0,13.0,10.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
7.0,18.09,0.67,1.5,12.06,27.14,1.51,2,0,2,3.0,3.0,4.0,3.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
14.0,48.43,0.19,5.33,9.08,258.3,14.35,3,0,1,8.0,3.0,10.0,4.0,0,0
14.0,48.43,0.19,5.33,9.08,258.3,14.35,3,0,1,8.0,3.0,10.0,4.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
6.0,15.51,0.5,2.0,7.75,31.02,1.72,2,0,0,4.0,2.0,4.0,2.0,0,0
6.0,15.51,0.5,2.0,7.75,31.02,1.72,2,0,0,4.0,2.0,4.0,2.0,0,0
53.0,257.47,0.14,7.33,35.11,1888.14,104.9,15,0,4,11.0,18.0,29.0,24.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
89.0,448.95,0.08,12.53,35.84,5623.7,312.43,14,0,4,14.0,19.0,55.0,34.0,0,0
35.0,148.68,0.12,8.33,17.84,1238.98,68.83,11,0,3,10.0,9.0,20.0,15.0,0,0
23.0,94.01,0.16,6.42,14.65,603.24,33.51,4,0,2,11.0,6.0,16.0,7.0,0,0
140.0,764.32,0.06,16.69,45.81,12752.83,708.49,31,9,8,17.0,27.0,87.0,53.0,0,0
25.0,106.2,0.18,5.56,19.12,589.99,32.78,6,0,3,10.0,9.0,15.0,10.0,0,0
46.0,210.91,0.1,10.0,21.09,2109.08,117.17,13,0,4,12.0,12.0,26.0,20.0,0,0
52.0,238.42,0.16,6.3,37.84,1502.03,83.45,8,0,4,9.0,15.0,31.0,21.0,0,0
21.0,79.95,0.19,5.33,14.99,426.42,23.69,5,0,4,8.0,6.0,13.0,8.0,0,0
